# Phase 4 raw batch samples. batch-normalized ns/update = elapsed_ns / batch_operations (a batch average, NOT a directly
# measured single-update latency). batch_operations is the ACTUAL op count of the batch: batch_size for every row except
# the final row when updates % batch_size is nonzero (a partial batch, which is EXCLUDED from every distribution
# metric in the summary).
# impl=flat wl=C levels=1000000 updates=10000000 batch_size=512 seed=407715774446 partial_rows=1
sample_index,batch_operations,elapsed_ns,normalized_ns_per_update
526,512,3125,6.103516
527,512,3125,6.103516
528,512,3209,6.267578
529,512,3166,6.183594
530,512,3083,6.021484
531,512,3125,6.103516
532,512,3125,6.103516
533,512,3167,6.185547
534,512,3042,5.941406
535,512,3250,6.347656
536,512,3042,5.941406
537,512,3125,6.103516
538,512,3167,6.185547
539,512,3083,6.021484
540,512,3000,5.859375
541,512,2916,5.695312
542,512,3042,5.941406
543,512,3000,5.859375
544,512,3250,6.347656
545,512,3042,5.941406
546,512,3041,5.939453
547,512,3000,5.859375
548,512,3083,6.021484
549,512,3125,6.103516
550,512,3042,5.941406
551,512,3000,5.859375
552,512,3041,5.939453
553,512,3042,5.941406
554,512,3000,5.859375
555,512,3125,6.103516
556,512,2959,5.779297
557,512,3084,6.023438
558,512,3125,6.103516
559,512,3041,5.939453
560,512,3042,5.941406
561,512,3000,5.859375
562,512,3042,5.941406
563,512,3125,6.103516
564,512,3000,5.859375
565,512,3125,6.103516
566,512,3042,5.941406
567,512,3083,6.021484
568,512,3000,5.859375
569,512,3125,6.103516
570,512,3167,6.185547
571,512,3125,6.103516
572,512,3000,5.859375
573,512,3208,6.265625
574,512,3084,6.023438
575,512,3084,6.023438
576,512,3042,5.941406
577,512,3042,5.941406
578,512,3208,6.265625
579,512,3042,5.941406
580,512,3084,6.023438
581,512,3125,6.103516
582,512,3000,5.859375
583,512,3125,6.103516
584,512,3166,6.183594
585,512,2959,5.779297
586,512,3166,6.183594
587,512,3000,5.859375
588,512,3209,6.267578
589,512,3041,5.939453
590,512,3042,5.941406
591,512,3000,5.859375
592,512,3208,6.265625
593,512,3083,6.021484
594,512,2958,5.777344
595,512,3042,5.941406
596,512,3041,5.939453
597,512,3083,6.021484
598,512,2958,5.777344
599,512,3250,6.347656
600,512,3084,6.023438
601,512,3041,5.939453
602,512,3000,5.859375
603,512,3000,5.859375
604,512,3041,5.939453
605,512,3084,6.023438
606,512,2959,5.779297
607,512,2958,5.777344
608,512,2958,5.777344
609,512,3042,5.941406
610,512,3000,5.859375
611,512,3042,5.941406
612,512,2958,5.777344
613,512,3042,5.941406
614,512,3041,5.939453
615,512,3000,5.859375
616,512,3000,5.859375
617,512,3125,6.103516
618,512,3250,6.347656
619,512,3084,6.023438
620,512,3125,6.103516
621,512,3084,6.023438
622,512,3084,6.023438
623,512,3000,5.859375
624,512,3041,5.939453
625,512,3000,5.859375
626,512,2958,5.777344
627,512,3042,5.941406
628,512,3125,6.103516
629,512,3084,6.023438
630,512,3042,5.941406
631,512,3083,6.021484
632,512,3041,5.939453
633,512,3125,6.103516
