# Phase 4 raw batch samples. batch-normalized ns/update = elapsed_ns / batch_operations (a batch average, NOT a directly
# measured single-update latency). batch_operations is the ACTUAL op count of the batch: batch_size for every row except
# the final row when updates % batch_size is nonzero (a partial batch, which is EXCLUDED from the percentile
# distribution in the summary).
# impl=map wl=C levels=1000000 updates=10000000 batch_size=512 seed=407715774446 partial_rows=1
sample_index,batch_operations,elapsed_ns,normalized_ns_per_update
635,512,37416,73.078125
636,512,37584,73.406250
637,512,36834,71.941406
638,512,36916,72.101562
639,512,37334,72.917969
640,512,37584,73.406250
641,512,37791,73.810547
642,512,38042,74.300781
643,512,41250,80.566406
644,512,36791,71.857422
645,512,37209,72.673828
646,512,38000,74.218750
647,512,34916,68.195312
648,512,36583,71.451172
649,512,35125,68.603516
650,512,37584,73.406250
651,512,37916,74.054688
652,512,37750,73.730469
653,512,38584,75.359375
654,512,34916,68.195312
655,512,35750,69.824219
656,512,34958,68.277344
657,512,37375,72.998047
658,512,37167,72.591797
659,512,37500,73.242188
660,512,37208,72.671875
661,512,35792,69.906250
662,512,39875,77.880859
663,512,37667,73.568359
664,512,37958,74.136719
665,512,35792,69.906250
666,512,34666,67.707031
667,512,36042,70.394531
668,512,38500,75.195312
669,512,35792,69.906250
670,512,36042,70.394531
671,512,35250,68.847656
672,512,37541,73.322266
673,512,38334,74.871094
674,512,38291,74.787109
675,512,36334,70.964844
676,512,37250,72.753906
677,512,34750,67.871094
678,512,36958,72.183594
679,512,36667,71.615234
680,512,36208,70.718750
681,512,35417,69.173828
682,512,37083,72.427734
683,512,40417,78.939453
684,512,36000,70.312500
685,512,36083,70.474609
686,512,34167,66.732422
687,512,46291,90.412109
688,512,37500,73.242188
689,512,35333,69.009766
690,512,37584,73.406250
691,512,38166,74.542969
692,512,52584,102.703125
693,512,35042,68.441406
694,512,42167,82.357422
695,512,44291,86.505859
696,512,35959,70.232422
697,512,37417,73.080078
698,512,38333,74.869141
699,512,39750,77.636719
700,512,34583,67.544922
701,512,37292,72.835938
702,512,37250,72.753906
703,512,35625,69.580078
704,512,36542,71.371094
705,512,36333,70.962891
706,512,35709,69.744141
707,512,36583,71.451172
708,512,37625,73.486328
709,512,35958,70.230469
710,512,37375,72.998047
711,512,37083,72.427734
712,512,71000,138.671875
713,512,71667,139.974609
714,512,66917,130.697266
715,512,44916,87.726562
716,512,57250,111.816406
717,512,44709,87.322266
718,512,37125,72.509766
719,512,40125,78.369141
720,512,38792,75.765625
721,512,35292,68.929688
722,512,38292,74.789062
723,512,37708,73.648438
724,512,37875,73.974609
725,512,36791,71.857422
726,512,36292,70.882812
727,512,35041,68.439453
728,512,34333,67.056641
729,512,34375,67.138672
730,512,34333,67.056641
731,512,35084,68.523438
732,512,35208,68.765625
733,512,44833,87.564453
734,512,45000,87.890625
735,512,52167,101.888672
736,512,37750,73.730469
737,512,34500,67.382812
738,512,34167,66.732422
739,512,33833,66.080078
740,512,33625,65.673828
741,512,35417,69.173828
742,512,34292,66.976562
743,512,32542,63.558594
744,512,36166,70.636719
745,512,36584,71.453125
746,512,33791,65.998047
747,512,35958,70.230469
748,512,33542,65.511719
749,512,34375,67.138672
750,512,33417,65.267578
751,512,34250,66.894531
752,512,32958,64.371094
753,512,33916,66.242188
754,512,37000,72.265625
755,512,35916,70.148438
756,512,39209,76.580078
757,512,35625,69.580078
758,512,35041,68.439453
759,512,32834,64.128906
760,512,34708,67.789062
761,512,34500,67.382812
762,512,32125,62.744141
763,512,34125,66.650391
764,512,35958,70.230469
765,512,37958,74.136719
766,512,44625,87.158203
767,512,36958,72.183594
768,512,34250,66.894531
769,512,32875,64.208984
770,512,34875,68.115234
771,512,35375,69.091797
772,512,35084,68.523438
773,512,32791,64.044922
774,512,34209,66.814453
775,512,35500,69.335938
776,512,35000,68.359375
777,512,39750,77.636719
778,512,36417,71.126953
779,512,36250,70.800781
780,512,39916,77.960938
781,512,46500,90.820312
782,512,46250,90.332031
783,512,33833,66.080078
784,512,36333,70.962891
785,512,34625,67.626953
786,512,35666,69.660156
787,512,33292,65.023438
788,512,33583,65.591797
789,512,34000,66.406250
790,512,38083,74.380859
791,512,35667,69.662109
792,512,33750,65.917969
793,512,33291,65.021484
794,512,35750,69.824219
795,512,36959,72.185547
796,512,37166,72.589844
797,512,34667,67.708984
798,512,34458,67.300781
799,512,33625,65.673828
800,512,35000,68.359375
801,512,36584,71.453125
802,512,34667,67.708984
803,512,34708,67.789062
804,512,35708,69.742188
805,512,34083,66.568359
806,512,33208,64.859375
807,512,33000,64.453125
808,512,36083,70.474609
809,512,34125,66.650391
810,512,32792,64.046875
811,512,32084,62.664062
812,512,35042,68.441406
813,512,36125,70.556641
814,512,36083,70.474609
815,512,36917,72.103516
816,512,39125,76.416016
817,512,40875,79.833984
818,512,35833,69.986328
819,512,38917,76.009766
820,512,39125,76.416016
821,512,46500,90.820312
822,512,43750,85.449219
823,512,37250,72.753906
824,512,38875,75.927734
825,512,45584,89.031250
826,512,34709,67.791016
827,512,41125,80.322266
828,512,44333,86.587891
829,512,33458,65.347656
830,512,38291,74.787109
831,512,41583,81.216797
832,512,50125,97.900391
833,512,47166,92.121094
834,512,38750,75.683594
835,512,42833,83.658203
836,512,111042,216.878906
837,512,56292,109.945312
838,512,39750,77.636719
839,512,36542,71.371094
840,512,38125,74.462891
841,512,37000,72.265625
842,512,38417,75.033203
843,512,40041,78.205078
844,512,38584,75.359375
845,512,37667,73.568359
846,512,36958,72.183594
847,512,35958,70.230469
848,512,36667,71.615234
849,512,36541,71.369141
850,512,36500,71.289062
851,512,35709,69.744141
852,512,35041,68.439453
853,512,35917,70.150391
854,512,36125,70.556641
855,512,34917,68.197266
856,512,35250,68.847656
857,512,34458,67.300781
858,512,36083,70.474609
859,512,34834,68.035156
860,512,34000,66.406250
861,512,36416,71.125000
862,512,35584,69.500000
863,512,35209,68.767578
864,512,34666,67.707031
865,512,35292,68.929688
866,512,34834,68.035156
867,512,34292,66.976562
868,512,37125,72.509766
869,512,35125,68.603516
870,512,33750,65.917969
871,512,33000,64.453125
872,512,34625,67.626953
873,512,34375,67.138672
874,512,35667,69.662109
875,512,34416,67.218750
876,512,34250,66.894531
877,512,34250,66.894531
878,512,33125,64.697266
879,512,36584,71.453125
880,512,33458,65.347656
881,512,33125,64.697266
882,512,33917,66.244141
883,512,34000,66.406250
884,512,34917,68.197266
885,512,32875,64.208984
