# Phase 4 raw batch samples. batch-normalized ns/update = elapsed_ns / batch_operations (a batch average, NOT a directly
# measured single-update latency). batch_operations is the ACTUAL op count of the batch: batch_size for every row except
# the final row when updates % batch_size is nonzero (a partial batch, which is EXCLUDED from the percentile
# distribution in the summary).
# impl=map wl=E levels=1000000 updates=10000000 batch_size=512 seed=407715774446 partial_rows=1
sample_index,batch_operations,elapsed_ns,normalized_ns_per_update
784,512,217833,425.455078
785,512,211125,412.353516
786,512,232917,454.916016
787,512,221459,432.537109
788,512,201125,392.822266
789,512,248250,484.863281
790,512,227333,444.009766
791,512,222583,434.732422
792,512,231542,452.230469
793,512,234583,458.169922
794,512,225667,440.755859
795,512,239250,467.285156
796,512,283750,554.199219
797,512,245416,479.328125
798,512,254958,497.964844
799,512,245333,479.166016
800,512,241459,471.599609
801,512,247541,483.478516
802,512,229792,448.812500
803,512,235167,459.310547
804,512,243041,474.689453
805,512,211167,412.435547
806,512,236542,461.996094
807,512,228166,445.636719
808,512,220000,429.687500
809,512,238333,465.494141
810,512,203834,398.113281
811,512,202834,396.160156
812,512,226916,443.195312
813,512,237709,464.275391
814,512,212208,414.468750
815,512,219916,429.523438
816,512,198417,387.533203
817,512,199875,390.380859
818,512,216417,422.689453
819,512,209916,409.992188
820,512,211333,412.759766
821,512,213834,417.644531
822,512,206541,403.400391
823,512,199417,389.486328
824,512,192000,375.000000
825,512,193834,378.582031
826,512,199084,388.835938
827,512,189375,369.873047
828,512,189333,369.791016
829,512,194416,379.718750
830,512,192834,376.628906
831,512,200916,392.414062
832,512,190667,372.396484
833,512,178625,348.876953
834,512,218084,425.945312
835,512,200500,391.601562
836,512,207000,404.296875
837,512,216708,423.257812
838,512,245292,479.085938
839,512,222292,434.164062
840,512,235209,459.392578
841,512,208709,407.634766
842,512,215083,420.083984
843,512,237917,464.681641
844,512,218291,426.349609
845,512,218000,425.781250
846,512,204125,398.681641
847,512,207625,405.517578
848,512,228750,446.777344
849,512,238542,465.902344
850,512,205542,401.449219
851,512,220333,430.337891
852,512,209375,408.935547
853,512,206958,404.214844
854,512,215083,420.083984
855,512,211250,412.597656
856,512,212792,415.609375
857,512,212417,414.876953
858,512,217167,424.154297
859,512,217417,424.642578
860,512,212084,414.226562
861,512,214833,419.595703
862,512,201333,393.228516
863,512,198000,386.718750
864,512,211000,412.109375
865,512,210709,411.541016
866,512,203125,396.728516
867,512,206208,402.750000
868,512,217917,425.619141
869,512,216292,422.445312
870,512,216333,422.525391
871,512,222708,434.976562
872,512,218000,425.781250
873,512,211417,412.923828
874,512,214458,418.863281
875,512,221666,432.941406
876,512,214542,419.027344
877,512,219833,429.361328
878,512,224209,437.908203
879,512,262667,513.021484
880,512,236333,461.587891
881,512,245667,479.818359
882,512,269667,526.693359
883,512,260875,509.521484
884,512,250959,490.154297
885,512,248625,485.595703
886,512,261375,510.498047
887,512,242208,473.062500
888,512,248250,484.863281
889,512,244166,476.886719
890,512,241917,472.494141
891,512,249708,487.710938
892,512,249458,487.222656
893,512,234333,457.681641
894,512,227375,444.091797
895,512,231917,452.962891
896,512,229708,448.648438
897,512,223667,436.849609
898,512,220666,430.988281
899,512,217500,424.804688
900,512,229000,447.265625
901,512,222792,435.140625
902,512,237667,464.193359
903,512,236750,462.402344
904,512,221167,431.966797
905,512,219000,427.734375
906,512,233958,456.949219
907,512,215542,420.980469
908,512,213583,417.154297
909,512,225958,441.324219
910,512,229375,447.998047
911,512,232125,453.369141
912,512,244292,477.132812
913,512,265333,518.228516
914,512,252375,492.919922
915,512,270958,529.214844
916,512,255625,499.267578
917,512,251250,490.722656
918,512,254500,497.070312
919,512,254375,496.826172
920,512,245875,480.224609
921,512,242167,472.982422
922,512,240584,469.890625
923,512,245208,478.921875
924,512,241875,472.412109
925,512,233833,456.705078
926,512,223375,436.279297
927,512,227500,444.335938
928,512,209166,408.527344
929,512,214500,418.945312
930,512,203917,398.275391
931,512,198250,387.207031
932,512,204708,399.820312
933,512,218333,426.431641
934,512,194334,379.558594
935,512,199417,389.486328
936,512,204166,398.761719
937,512,212708,415.445312
938,512,213958,417.886719
939,512,214083,418.130859
940,512,215125,420.166016
941,512,217667,425.130859
942,512,221416,432.453125
943,512,229750,448.730469
944,512,216250,422.363281
945,512,237584,464.031250
946,512,240250,469.238281
947,512,262417,512.533203
948,512,225042,439.535156
949,512,220333,430.337891
950,512,226750,442.871094
951,512,224625,438.720703
952,512,217000,423.828125
953,512,233542,456.136719
954,512,236625,462.158203
955,512,228708,446.695312
956,512,249250,486.816406
957,512,232333,453.775391
958,512,224208,437.906250
959,512,232458,454.019531
960,512,227875,445.068359
961,512,221667,432.943359
962,512,233250,455.566406
963,512,229708,448.648438
964,512,221333,432.291016
965,512,222666,434.894531
966,512,224333,438.150391
967,512,229792,448.812500
968,512,220417,430.501953
969,512,244208,476.968750
970,512,230750,450.683594
971,512,214917,419.759766
972,512,228833,446.939453
973,512,223792,437.093750
974,512,228875,447.021484
975,512,222083,433.755859
976,512,224708,438.882812
977,512,230792,450.765625
978,512,221833,433.267578
979,512,222542,434.652344
980,512,230416,450.031250
981,512,227209,443.767578
982,512,220791,431.232422
983,512,214667,419.271484
984,512,212541,415.119141
985,512,224709,438.884766
986,512,200458,391.519531
987,512,226958,443.277344
988,512,222917,435.384766
989,512,210667,411.458984
990,512,245625,479.736328
991,512,244000,476.562500
992,512,223541,436.603516
993,512,241333,471.353516
994,512,239459,467.693359
995,512,241416,471.515625
996,512,228125,445.556641
997,512,246625,481.689453
998,512,238292,465.414062
999,512,358875,700.927734
1000,512,275708,538.492188
1001,512,246625,481.689453
1002,512,234834,458.660156
1003,512,235333,459.634766
1004,512,222708,434.976562
1005,512,223000,435.546875
1006,512,211208,412.515625
1007,512,215667,421.224609
1008,512,214917,419.759766
1009,512,250000,488.281250
1010,512,249625,487.548828
1011,512,241709,472.087891
1012,512,247208,482.828125
1013,512,235000,458.984375
1014,512,257208,502.359375
1015,512,246625,481.689453
1016,512,247750,483.886719
1017,512,263084,513.835938
1018,512,252625,493.408203
1019,512,259667,507.162109
1020,512,265625,518.798828
1021,512,283875,554.443359
1022,512,279583,546.060547
1023,512,288583,563.638672
1024,512,227583,444.498047
1025,512,231625,452.392578
1026,512,238458,465.738281
1027,512,248208,484.781250
1028,512,255959,499.919922
1029,512,267334,522.136719
1030,512,274791,536.701172
1031,512,282375,551.513672
1032,512,299167,584.310547
1033,512,307875,601.318359
1034,512,316459,618.083984
1035,512,387833,757.486328
1036,512,358708,700.601562
1037,512,382416,746.906250
1038,512,294000,574.218750
1039,512,268958,525.308594
1040,512,298250,582.519531
1041,512,344709,673.259766
1042,512,408291,797.443359
1043,512,422750,825.683594
1044,512,292958,572.183594
1045,512,229959,449.138672
1046,512,264792,517.171875
1047,512,246292,481.039062
1048,512,234500,458.007812
1049,512,236709,462.322266
1050,512,247959,484.294922
1051,512,266666,520.832031
1052,512,248625,485.595703
1053,512,295750,577.636719
1054,512,385333,752.603516
1055,512,305959,597.576172
1056,512,539041,1052.814453
1057,512,548584,1071.453125
1058,512,501833,980.142578
1059,512,330458,645.425781
1060,512,354792,692.953125
1061,512,409875,800.537109
1062,512,327166,638.996094
1063,512,308208,601.968750
1064,512,309792,605.062500
1065,512,286542,559.652344
1066,512,276542,540.121094
1067,512,265666,518.878906
1068,512,235625,460.205078
1069,512,506542,989.339844
1070,512,492458,961.832031
1071,512,429916,839.679688
1072,512,392417,766.439453
1073,512,353375,690.185547
1074,512,352000,687.500000
1075,512,256584,501.140625
1076,512,252750,493.652344
1077,512,258792,505.453125
1078,512,254917,497.884766
1079,512,247958,484.292969
1080,512,252666,493.488281
1081,512,312334,610.027344
1082,512,279000,544.921875
1083,512,251458,491.128906
1084,512,274542,536.214844
1085,512,267500,522.460938
1086,512,238209,465.251953
