# Phase 4 raw batch samples. batch-normalized ns/update = elapsed_ns / batch_operations (a batch average, NOT a directly
# measured single-update latency). batch_operations is the ACTUAL op count of the batch: batch_size for every row except
# the final row when updates % batch_size is nonzero (a partial batch, which is EXCLUDED from the percentile
# distribution in the summary).
# impl=map wl=A levels=1000000 updates=10000000 batch_size=512 seed=407715774446 partial_rows=1
sample_index,batch_operations,elapsed_ns,normalized_ns_per_update
683,512,151292,295.492188
684,512,138375,270.263672
685,512,140166,273.761719
686,512,135417,264.486328
687,512,144417,282.064453
688,512,136041,265.705078
689,512,147167,287.435547
690,512,124833,243.814453
691,512,139417,272.298828
692,512,122667,239.583984
693,512,124792,243.734375
694,512,126250,246.582031
695,512,127792,249.593750
696,512,128583,251.138672
697,512,130375,254.638672
698,512,124958,244.058594
699,512,124292,242.757812
700,512,116959,228.435547
701,512,122833,239.908203
702,512,119750,233.886719
703,512,117208,228.921875
704,512,118667,231.771484
705,512,119833,234.048828
706,512,112167,219.076172
707,512,114875,224.365234
708,512,114875,224.365234
709,512,119167,232.748047
710,512,114375,223.388672
711,512,112833,220.376953
712,512,116167,226.888672
713,512,112875,220.458984
714,512,113375,221.435547
715,512,114500,223.632812
716,512,112916,220.539062
717,512,111584,217.937500
718,512,112125,218.994141
719,512,120875,236.083984
720,512,108000,210.937500
721,512,111250,217.285156
722,512,113834,222.332031
723,512,108666,212.238281
724,512,111708,218.179688
725,512,106209,207.439453
726,512,108250,211.425781
727,512,105333,205.728516
728,512,106625,208.251953
729,512,108208,211.343750
730,512,106459,207.927734
731,512,105709,206.462891
732,512,109334,213.542969
733,512,109875,214.599609
734,512,109709,214.275391
735,512,113500,221.679688
736,512,108917,212.728516
737,512,111000,216.796875
738,512,108875,212.646484
739,512,109166,213.214844
740,512,110792,216.390625
741,512,108000,210.937500
742,512,108166,211.261719
743,512,110417,215.658203
744,512,112416,219.562500
745,512,106375,207.763672
746,512,109542,213.949219
747,512,113625,221.923828
748,512,110500,215.820312
749,512,111334,217.449219
750,512,121083,236.490234
751,512,112083,218.912109
752,512,116125,226.806641
753,512,117625,229.736328
754,512,109375,213.623047
755,512,109417,213.705078
756,512,114083,222.818359
757,512,113792,222.250000
758,512,112625,219.970703
759,512,114500,223.632812
760,512,109166,213.214844
761,512,109042,212.972656
762,512,111459,217.693359
763,512,114958,224.527344
764,512,116708,227.945312
765,512,110917,216.634766
766,512,117583,229.654297
767,512,131875,257.568359
768,512,135542,264.730469
769,512,139958,273.355469
770,512,125375,244.873047
771,512,142458,278.238281
772,512,118333,231.119141
773,512,116666,227.863281
774,512,127709,249.431641
775,512,125791,245.685547
776,512,126208,246.500000
777,512,124917,243.978516
778,512,112083,218.912109
779,512,115375,225.341797
780,512,113416,221.515625
781,512,116042,226.644531
782,512,111083,216.958984
783,512,113875,222.412109
784,512,115791,226.154297
785,512,112458,219.644531
786,512,119667,233.724609
787,512,114500,223.632812
788,512,116708,227.945312
789,512,118375,231.201172
790,512,115750,226.074219
791,512,121500,237.304688
792,512,117916,230.304688
793,512,118834,232.097656
794,512,115166,224.933594
795,512,114084,222.820312
796,512,114375,223.388672
797,512,113709,222.087891
798,512,117875,230.224609
799,512,126333,246.744141
800,512,123417,241.048828
801,512,111542,217.855469
802,512,116584,227.703125
803,512,115750,226.074219
804,512,114792,224.203125
805,512,114458,223.550781
806,512,114000,222.656250
807,512,116708,227.945312
808,512,112792,220.296875
809,512,131292,256.429688
810,512,116333,227.212891
811,512,117041,228.595703
812,512,121209,236.736328
813,512,114875,224.365234
814,512,110250,215.332031
815,512,109458,213.785156
816,512,111458,217.691406
817,512,128334,250.652344
818,512,121041,236.408203
819,512,129542,253.011719
820,512,148000,289.062500
821,512,132458,258.707031
822,512,127750,249.511719
823,512,142125,277.587891
824,512,126000,246.093750
825,512,147959,288.982422
826,512,134041,261.798828
827,512,157542,307.699219
828,512,162167,316.732422
829,512,162875,318.115234
830,512,162958,318.277344
831,512,157875,308.349609
832,512,161167,314.779297
833,512,142458,278.238281
834,512,135791,265.216797
835,512,137583,268.716797
836,512,139792,273.031250
837,512,143666,280.597656
838,512,129125,252.197266
839,512,144792,282.796875
840,512,151875,296.630859
841,512,140500,274.414062
842,512,124958,244.058594
843,512,138250,270.019531
844,512,178791,349.201172
845,512,147459,288.005859
846,512,139167,271.810547
847,512,130542,254.964844
848,512,136750,267.089844
