# Phase 4 raw batch samples. batch-normalized ns/update = elapsed_ns / batch_operations (a batch average, NOT a directly
# measured single-update latency). batch_operations is the ACTUAL op count of the batch: batch_size for every row except
# the final row when updates % batch_size is nonzero (a partial batch, which is EXCLUDED from every distribution
# metric in the summary).
# impl=map wl=C levels=1000000 updates=10000000 batch_size=512 seed=407715774446 partial_rows=1
sample_index,batch_operations,elapsed_ns,normalized_ns_per_update
818,512,35125,68.603516
819,512,38750,75.683594
820,512,37500,73.242188
821,512,38917,76.009766
822,512,38041,74.298828
823,512,36333,70.962891
824,512,36625,71.533203
825,512,36958,72.183594
826,512,40042,78.207031
827,512,36583,71.451172
828,512,37708,73.648438
829,512,36208,70.718750
830,512,37458,73.160156
831,512,36542,71.371094
832,512,35875,70.068359
833,512,36125,70.556641
834,512,33208,64.859375
835,512,37000,72.265625
836,512,36125,70.556641
837,512,38125,74.462891
838,512,39250,76.660156
839,512,34708,67.789062
840,512,36750,71.777344
841,512,37500,73.242188
842,512,41417,80.892578
843,512,40541,79.181641
844,512,39250,76.660156
845,512,38000,74.218750
846,512,39083,76.333984
847,512,36083,70.474609
848,512,37750,73.730469
849,512,37917,74.056641
850,512,37166,72.589844
851,512,36750,71.777344
852,512,35292,68.929688
853,512,37834,73.894531
854,512,37167,72.591797
855,512,36625,71.533203
856,512,36417,71.126953
857,512,36375,71.044922
858,512,41666,81.378906
859,512,35709,69.744141
860,512,35209,68.767578
861,512,38875,75.927734
862,512,38375,74.951172
863,512,37250,72.753906
864,512,37208,72.671875
865,512,37667,73.568359
866,512,37167,72.591797
867,512,36250,70.800781
868,512,39875,77.880859
869,512,38667,75.521484
870,512,35750,69.824219
871,512,36625,71.533203
872,512,37916,74.054688
873,512,36625,71.533203
874,512,39625,77.392578
875,512,37833,73.892578
876,512,36417,71.126953
877,512,37416,73.078125
878,512,36375,71.044922
879,512,39917,77.962891
880,512,35875,70.068359
881,512,36042,70.394531
882,512,36708,71.695312
883,512,36542,71.371094
884,512,42916,83.820312
885,512,35625,69.580078
886,512,36459,71.208984
887,512,36208,70.718750
888,512,39917,77.962891
889,512,36416,71.125000
890,512,37417,73.080078
891,512,38458,75.113281
892,512,38917,76.009766
893,512,36042,70.394531
894,512,36500,71.289062
895,512,37875,73.974609
896,512,37792,73.812500
897,512,34875,68.115234
898,512,37166,72.589844
899,512,37792,73.812500
900,512,38000,74.218750
901,512,37958,74.136719
902,512,34833,68.033203
903,512,35833,69.986328
904,512,39167,76.498047
905,512,36416,71.125000
906,512,37292,72.835938
907,512,37250,72.753906
908,512,40500,79.101562
909,512,38625,75.439453
910,512,37625,73.486328
911,512,36500,71.289062
912,512,37042,72.347656
913,512,36667,71.615234
914,512,39375,76.904297
915,512,38333,74.869141
916,512,36208,70.718750
917,512,34959,68.279297
918,512,38292,74.789062
919,512,38166,74.542969
920,512,36209,70.720703
921,512,38041,74.298828
922,512,35459,69.255859
923,512,38083,74.380859
924,512,37042,72.347656
925,512,36916,72.101562
926,512,36792,71.859375
927,512,37583,73.404297
928,512,35375,69.091797
929,512,36500,71.289062
930,512,35666,69.660156
931,512,37167,72.591797
932,512,37833,73.892578
933,512,37958,74.136719
934,512,40209,78.533203
935,512,40083,78.287109
936,512,37958,74.136719
937,512,35083,68.521484
938,512,39708,77.554688
939,512,36959,72.185547
940,512,37166,72.589844
941,512,35583,69.498047
942,512,37375,72.998047
943,512,38083,74.380859
944,512,35667,69.662109
945,512,36000,70.312500
946,512,35875,70.068359
947,512,36625,71.533203
948,512,36792,71.859375
949,512,36500,71.289062
950,512,39916,77.960938
